name,new-AL,new-D,new-AR
A01-D14-A31,2.0526,-2.8251,2.303
A01-D14-A32,2.0526,-2.8251,2.0549
A01-D14-A33,2.0526,-2.8251,2.06
A01-D14-A34,2.0526,-2.8251,2.05475
A01-D14-A35,2.0526,-2.8251,2.018
A01-D14-A36,2.0526,-2.8251,2.06255
A01-D14-A37,2.0526,-2.8251,2.0434
A01-D14-A38,2.0526,-2.8251,2.0346
A01-D14-A39,2.0526,-2.8251,2.05155
A01-D14-A40,2.0526,-2.8251,2.0518
A01-D14-A41,2.0526,-2.8251,2.04075
A01-D15-A01,2.0526,-2.8313,2.0526
A01-D15-A02,2.0526,-2.8313,2.04761
A01-D15-A03,2.0526,-2.8313,2.0553
A01-D15-A04,2.0526,-2.8313,2.0413
A01-D15-A05,2.0526,-2.8313,2.0471
A01-D15-A06,2.0526,-2.8313,2.0376
A01-D15-A07,2.0526,-2.8313,2.0364
A01-D15-A08,2.0526,-2.8313,2.0417
A01-D15-A09,2.0526,-2.8313,2.0468
A01-D15-A10,2.0526,-2.8313,2.0487
A01-D15-A11,2.0526,-2.8313,1.95575
A01-D15-A12,2.0526,-2.8313,2.0611
A01-D15-A13,2.0526,-2.8313,2.0386
A01-D15-A14,2.0526,-2.8313,2.0421
A01-D15-A15,2.0526,-2.8313,2.04055
A01-D15-A16,2.0526,-2.8313,2.0364
A01-D15-A17,2.0526,-2.8313,2.05756
A01-D15-A18,2.0526,-2.8313,2.0657
A01-D15-A19,2.0526,-2.8313,2.0385
A01-D15-A20,2.0526,-2.8313,1.92952
A01-D15-A21,2.0526,-2.8313,2.0019
A01-D15-A22,2.0526,-2.8313,1.99715
A01-D15-A23,2.0526,-2.8313,2.00205
A01-D15-A24,2.0526,-2.8313,2.0839
A01-D15-A25,2.0526,-2.8313,2.05522
A01-D15-A26,2.0526,-2.8313,1.92297
A01-D15-A27,2.0526,-2.8313,2.0775
A01-D15-A28,2.0526,-2.8313,2.0745
A01-D15-A29,2.0526,-2.8313,2.0737
A01-D15-A30,2.0526,-2.8313,1.982
A01-D15-A31,2.0526,-2.8313,2.303
A01-D15-A32,2.0526,-2.8313,2.0549
A01-D15-A33,2.0526,-2.8313,2.06
A01-D15-A34,2.0526,-2.8313,2.05475
A01-D15-A35,2.0526,-2.8313,2.018
A01-D15-A36,2.0526,-2.8313,2.06255
A01-D15-A37,2.0526,-2.8313,2.0434
A01-D15-A38,2.0526,-2.8313,2.0346
A01-D15-A39,2.0526,-2.8313,2.05155
A01-D15-A40,2.0526,-2.8313,2.0518
A01-D15-A41,2.0526,-2.8313,2.04075
A01-D16-A01,2.0526,-2.8312,2.0526
A01-D16-A02,2.0526,-2.8312,2.04761
A01-D16-A03,2.0526,-2.8312,2.0553
A01-D16-A04,2.0526,-2.8312,2.0413
A01-D16-A05,2.0526,-2.8312,2.0471
A01-D16-A06,2.0526,-2.8312,2.0376
A01-D16-A07,2.0526,-2.8312,2.0364
A01-D16-A08,2.0526,-2.8312,2.0417
A01-D16-A09,2.0526,-2.8312,2.0468
A01-D16-A10,2.0526,-2.8312,2.0487
A01-D16-A11,2.0526,-2.8312,1.95575
A01-D16-A12,2.0526,-2.8312,2.0611
A01-D16-A13,2.0526,-2.8312,2.0386
A01-D16-A14,2.0526,-2.8312,2.0421
A01-D16-A15,2.0526,-2.8312,2.04055
A01-D16-A16,2.0526,-2.8312,2.0364
A01-D16-A17,2.0526,-2.8312,2.05756
A01-D16-A18,2.0526,-2.8312,2.0657
A01-D16-A19,2.0526,-2.8312,2.0385
A01-D16-A20,2.0526,-2.8312,1.92952
A01-D16-A21,2.0526,-2.8312,2.0019
A01-D16-A22,2.0526,-2.8312,1.99715
A01-D16-A23,2.0526,-2.8312,2.00205
A01-D16-A24,2.0526,-2.8312,2.0839
A01-D16-A25,2.0526,-2.8312,2.05522
A01-D16-A26,2.0526,-2.8312,1.92297
A01-D16-A27,2.0526,-2.8312,2.0775
A01-D16-A28,2.0526,-2.8312,2.0745
A01-D16-A29,2.0526,-2.8312,2.0737
A01-D16-A30,2.0526,-2.8312,1.982
A01-D16-A31,2.0526,-2.8312,2.303
A01-D16-A32,2.0526,-2.8312,2.0549
A01-D16-A33,2.0526,-2.8312,2.06
A01-D16-A34,2.0526,-2.8312,2.05475
A01-D16-A35,2.0526,-2.8312,2.018
A01-D16-A36,2.0526,-2.8312,2.06255
A01-D16-A37,2.0526,-2.8312,2.0434
A01-D16-A38,2.0526,-2.8312,2.0346
A01-D16-A39,2.0526,-2.8312,2.05155
A01-D16-A40,2.0526,-2.8312,2.0518
A01-D16-A41,2.0526,-2.8312,2.04075
A01-D17-A01,2.0526,-2.8307,2.0526
A01-D17-A02,2.0526,-2.8307,2.04761
A01-D17-A03,2.0526,-2.8307,2.0553
A01-D17-A04,2.0526,-2.8307,2.0413
A01-D17-A05,2.0526,-2.8307,2.0471
A01-D17-A06,2.0526,-2.8307,2.0376
A01-D17-A07,2.0526,-2.8307,2.0364
A01-D17-A08,2.0526,-2.8307,2.0417
A01-D17-A09,2.0526,-2.8307,2.0468
A01-D17-A10,2.0526,-2.8307,2.0487
A01-D17-A11,2.0526,-2.8307,1.95575
A01-D17-A12,2.0526,-2.8307,2.0611
A01-D17-A13,2.0526,-2.8307,2.0386
A01-D17-A14,2.0526,-2.8307,2.0421
A01-D17-A15,2.0526,-2.8307,2.04055
A01-D17-A16,2.0526,-2.8307,2.0364
A01-D17-A17,2.0526,-2.8307,2.05756
A01-D17-A18,2.0526,-2.8307,2.0657
A01-D17-A19,2.0526,-2.8307,2.0385
A01-D17-A20,2.0526,-2.8307,1.92952
A01-D17-A21,2.0526,-2.8307,2.0019
A01-D17-A22,2.0526,-2.8307,1.99715
A01-D17-A23,2.0526,-2.8307,2.00205
A01-D17-A24,2.0526,-2.8307,2.0839
A01-D17-A25,2.0526,-2.8307,2.05522
A01-D17-A26,2.0526,-2.8307,1.92297
A01-D17-A27,2.0526,-2.8307,2.0775
A01-D17-A28,2.0526,-2.8307,2.0745
A01-D17-A29,2.0526,-2.8307,2.0737
A01-D17-A30,2.0526,-2.8307,1.982
A01-D17-A31,2.0526,-2.8307,2.303
A01-D17-A32,2.0526,-2.8307,2.0549
A01-D17-A33,2.0526,-2.8307,2.06
A01-D17-A34,2.0526,-2.8307,2.05475
A01-D17-A35,2.0526,-2.8307,2.018
A01-D17-A36,2.0526,-2.8307,2.06255
A01-D17-A37,2.0526,-2.8307,2.0434
A01-D17-A38,2.0526,-2.8307,2.0346
A01-D17-A39,2.0526,-2.8307,2.05155
A01-D17-A40,2.0526,-2.8307,2.0518
A01-D17-A41,2.0526,-2.8307,2.04075
A01-D18-A01,2.0526,-2.8097,2.0526
A01-D18-A02,2.0526,-2.8097,2.04761
A01-D18-A03,2.0526,-2.8097,2.0553
A01-D18-A04,2.0526,-2.8097,2.0413
A01-D18-A05,2.0526,-2.8097,2.0471
A01-D18-A06,2.0526,-2.8097,2.0376
A01-D18-A07,2.0526,-2.8097,2.0364
A01-D18-A08,2.0526,-2.8097,2.0417
A01-D18-A09,2.0526,-2.8097,2.0468
A01-D18-A10,2.0526,-2.8097,2.0487
A01-D18-A11,2.0526,-2.8097,1.95575
A01-D18-A12,2.0526,-2.8097,2.0611
A01-D18-A13,2.0526,-2.8097,2.0386
A01-D18-A14,2.0526,-2.8097,2.0421
A01-D18-A15,2.0526,-2.8097,2.04055
A01-D18-A16,2.0526,-2.8097,2.0364
A01-D18-A17,2.0526,-2.8097,2.05756
A01-D18-A18,2.0526,-2.8097,2.0657
A01-D18-A19,2.0526,-2.8097,2.0385
A01-D18-A20,2.0526,-2.8097,1.92952
A01-D18-A21,2.0526,-2.8097,2.0019
A01-D18-A22,2.0526,-2.8097,1.99715
A01-D18-A23,2.0526,-2.8097,2.00205
A01-D18-A24,2.0526,-2.8097,2.0839
A01-D18-A25,2.0526,-2.8097,2.05522
A01-D18-A26,2.0526,-2.8097,1.92297
A01-D18-A27,2.0526,-2.8097,2.0775
A01-D18-A28,2.0526,-2.8097,2.0745
A01-D18-A29,2.0526,-2.8097,2.0737
A01-D18-A30,2.0526,-2.8097,1.982
A01-D18-A31,2.0526,-2.8097,2.303
A01-D18-A32,2.0526,-2.8097,2.0549
A01-D18-A33,2.0526,-2.8097,2.06
A01-D18-A34,2.0526,-2.8097,2.05475
A01-D18-A35,2.0526,-2.8097,2.018
A01-D18-A36,2.0526,-2.8097,2.06255
A01-D18-A37,2.0526,-2.8097,2.0434
A01-D18-A38,2.0526,-2.8097,2.0346
A01-D18-A39,2.0526,-2.8097,2.05155
A01-D18-A40,2.0526,-2.8097,2.0518
A01-D18-A41,2.0526,-2.8097,2.04075
A01-D19-A01,2.0526,-2.8451,2.0526
A01-D19-A02,2.0526,-2.8451,2.04761
A01-D19-A03,2.0526,-2.8451,2.0553
A01-D19-A04,2.0526,-2.8451,2.0413
A01-D19-A05,2.0526,-2.8451,2.0471
A01-D19-A06,2.0526,-2.8451,2.0376
A01-D19-A07,2.0526,-2.8451,2.0364
A01-D19-A08,2.0526,-2.8451,2.0417
A01-D19-A09,2.0526,-2.8451,2.0468
A01-D19-A10,2.0526,-2.8451,2.0487
A01-D19-A11,2.0526,-2.8451,1.95575
A01-D19-A12,2.0526,-2.8451,2.0611
A01-D19-A13,2.0526,-2.8451,2.0386
A01-D19-A14,2.0526,-2.8451,2.0421
A01-D19-A15,2.0526,-2.8451,2.04055
A01-D19-A16,2.0526,-2.8451,2.0364
A01-D19-A17,2.0526,-2.8451,2.05756
A01-D19-A18,2.0526,-2.8451,2.0657
A01-D19-A19,2.0526,-2.8451,2.0385
A01-D19-A20,2.0526,-2.8451,1.92952
A01-D19-A21,2.0526,-2.8451,2.0019
A01-D19-A22,2.0526,-2.8451,1.99715
A01-D19-A23,2.0526,-2.8451,2.00205
A01-D19-A24,2.0526,-2.8451,2.0839
A01-D19-A25,2.0526,-2.8451,2.05522
A01-D19-A26,2.0526,-2.8451,1.92297
A01-D19-A27,2.0526,-2.8451,2.0775
A01-D19-A28,2.0526,-2.8451,2.0745
A01-D19-A29,2.0526,-2.8451,2.0737
A01-D19-A30,2.0526,-2.8451,1.982
A01-D19-A31,2.0526,-2.8451,2.303
A01-D19-A32,2.0526,-2.8451,2.0549
A01-D19-A33,2.0526,-2.8451,2.06
A01-D19-A34,2.0526,-2.8451,2.05475
A01-D19-A35,2.0526,-2.8451,2.018
A01-D19-A36,2.0526,-2.8451,2.06255
A01-D19-A37,2.0526,-2.8451,2.0434
A01-D19-A38,2.0526,-2.8451,2.0346
A01-D19-A39,2.0526,-2.8451,2.05155
A01-D19-A40,2.0526,-2.8451,2.0518
A01-D19-A41,2.0526,-2.8451,2.04075
A01-D20-A01,2.0526,-2.8373,2.0526
A01-D20-A02,2.0526,-2.8373,2.04761
A01-D20-A03,2.0526,-2.8373,2.0553
A01-D20-A04,2.0526,-2.8373,2.0413
A01-D20-A05,2.0526,-2.8373,2.0471
A01-D20-A06,2.0526,-2.8373,2.0376
A01-D20-A07,2.0526,-2.8373,2.0364
A01-D20-A08,2.0526,-2.8373,2.0417
A01-D20-A09,2.0526,-2.8373,2.0468
A01-D20-A10,2.0526,-2.8373,2.0487
A01-D20-A11,2.0526,-2.8373,1.95575
A01-D20-A12,2.0526,-2.8373,2.0611
A01-D20-A13,2.0526,-2.8373,2.0386
A01-D20-A14,2.0526,-2.8373,2.0421
A01-D20-A15,2.0526,-2.8373,2.04055
A01-D20-A16,2.0526,-2.8373,2.0364
A01-D20-A17,2.0526,-2.8373,2.05756
A01-D20-A18,2.0526,-2.8373,2.0657
A01-D20-A19,2.0526,-2.8373,2.0385
A01-D20-A20,2.0526,-2.8373,1.92952
A01-D20-A21,2.0526,-2.8373,2.0019
A01-D20-A22,2.0526,-2.8373,1.99715
A01-D20-A23,2.0526,-2.8373,2.00205
A01-D20-A24,2.0526,-2.8373,2.0839
A01-D20-A25,2.0526,-2.8373,2.05522
A01-D20-A26,2.0526,-2.8373,1.92297
A01-D20-A27,2.0526,-2.8373,2.0775
A01-D20-A28,2.0526,-2.8373,2.0745
A01-D20-A29,2.0526,-2.8373,2.0737
A01-D20-A30,2.0526,-2.8373,1.982
A01-D20-A31,2.0526,-2.8373,2.303
A01-D20-A32,2.0526,-2.8373,2.0549
A01-D20-A33,2.0526,-2.8373,2.06
A01-D20-A34,2.0526,-2.8373,2.05475
A01-D20-A35,2.0526,-2.8373,2.018
A01-D20-A36,2.0526,-2.8373,2.06255
A01-D20-A37,2.0526,-2.8373,2.0434
A01-D20-A38,2.0526,-2.8373,2.0346
A01-D20-A39,2.0526,-2.8373,2.05155
A01-D20-A40,2.0526,-2.8373,2.0518
A01-D20-A41,2.0526,-2.8373,2.04075
A01-D21-A01,2.0526,-2.8309,2.0526
A01-D21-A02,2.0526,-2.8309,2.04761
A01-D21-A03,2.0526,-2.8309,2.0553
A01-D21-A04,2.0526,-2.8309,2.0413
A01-D21-A05,2.0526,-2.8309,2.0471
A01-D21-A06,2.0526,-2.8309,2.0376
A01-D21-A07,2.0526,-2.8309,2.0364
A01-D21-A08,2.0526,-2.8309,2.0417
A01-D21-A09,2.0526,-2.8309,2.0468
A01-D21-A10,2.0526,-2.8309,2.0487
A01-D21-A11,2.0526,-2.8309,1.95575
A01-D21-A12,2.0526,-2.8309,2.0611
A01-D21-A13,2.0526,-2.8309,2.0386
A01-D21-A14,2.0526,-2.8309,2.0421
A01-D21-A15,2.0526,-2.8309,2.04055
A01-D21-A16,2.0526,-2.8309,2.0364
A01-D21-A17,2.0526,-2.8309,2.05756
A01-D21-A18,2.0526,-2.8309,2.0657
A01-D21-A19,2.0526,-2.8309,2.0385
A01-D21-A20,2.0526,-2.8309,1.92952
A01-D21-A21,2.0526,-2.8309,2.0019
A01-D21-A22,2.0526,-2.8309,1.99715
A01-D21-A23,2.0526,-2.8309,2.00205
A01-D21-A24,2.0526,-2.8309,2.0839
A01-D21-A25,2.0526,-2.8309,2.05522
A01-D21-A26,2.0526,-2.8309,1.92297
A01-D21-A27,2.0526,-2.8309,2.0775
A01-D21-A28,2.0526,-2.8309,2.0745
A01-D21-A29,2.0526,-2.8309,2.0737
A01-D21-A30,2.0526,-2.8309,1.982
A01-D21-A31,2.0526,-2.8309,2.303
A01-D21-A32,2.0526,-2.8309,2.0549
A01-D21-A33,2.0526,-2.8309,2.06
A01-D21-A34,2.0526,-2.8309,2.05475
A01-D21-A35,2.0526,-2.8309,2.018
A01-D21-A36,2.0526,-2.8309,2.06255
A01-D21-A37,2.0526,-2.8309,2.0434
A01-D21-A38,2.0526,-2.8309,2.0346
A01-D21-A39,2.0526,-2.8309,2.05155
A01-D21-A40,2.0526,-2.8309,2.0518
A01-D21-A41,2.0526,-2.8309,2.04075
A01-D22-A01,2.0526,-2.8516,2.0526
A01-D22-A02,2.0526,-2.8516,2.04761
A01-D22-A03,2.0526,-2.8516,2.0553
A01-D22-A04,2.0526,-2.8516,2.0413
A01-D22-A05,2.0526,-2.8516,2.0471
A01-D22-A06,2.0526,-2.8516,2.0376
A01-D22-A07,2.0526,-2.8516,2.0364
A01-D22-A08,2.0526,-2.8516,2.0417
A01-D22-A09,2.0526,-2.8516,2.0468
A01-D22-A10,2.0526,-2.8516,2.0487
A01-D22-A11,2.0526,-2.8516,1.95575
A01-D22-A12,2.0526,-2.8516,2.0611
A01-D22-A13,2.0526,-2.8516,2.0386
A01-D22-A14,2.0526,-2.8516,2.0421
A01-D22-A15,2.0526,-2.8516,2.04055
A01-D22-A16,2.0526,-2.8516,2.0364
A01-D22-A17,2.0526,-2.8516,2.05756
A01-D22-A18,2.0526,-2.8516,2.0657
A01-D22-A19,2.0526,-2.8516,2.0385
A01-D22-A20,2.0526,-2.8516,1.92952
A01-D22-A21,2.0526,-2.8516,2.0019
A01-D22-A22,2.0526,-2.8516,1.99715
A01-D22-A23,2.0526,-2.8516,2.00205
A01-D22-A24,2.0526,-2.8516,2.0839
A01-D22-A25,2.0526,-2.8516,2.05522
A01-D22-A26,2.0526,-2.8516,1.92297
A01-D22-A27,2.0526,-2.8516,2.0775
A01-D22-A28,2.0526,-2.8516,2.0745
A01-D22-A29,2.0526,-2.8516,2.0737
A01-D22-A30,2.0526,-2.8516,1.982
A01-D22-A31,2.0526,-2.8516,2.303
A01-D22-A32,2.0526,-2.8516,2.0549
A01-D22-A33,2.0526,-2.8516,2.06
A01-D22-A34,2.0526,-2.8516,2.05475
A01-D22-A35,2.0526,-2.8516,2.018
A01-D22-A36,2.0526,-2.8516,2.06255
A01-D22-A37,2.0526,-2.8516,2.0434
A01-D22-A38,2.0526,-2.8516,2.0346
A01-D22-A39,2.0526,-2.8516,2.05155
A01-D22-A40,2.0526,-2.8516,2.0518
A01-D22-A41,2.0526,-2.8516,2.04075
A01-D23-A01,2.0526,-2.8417,2.0526
A01-D23-A02,2.0526,-2.8417,2.04761
A01-D23-A03,2.0526,-2.8417,2.0553
A01-D23-A04,2.0526,-2.8417,2.0413
A01-D23-A05,2.0526,-2.8417,2.0471
A01-D23-A06,2.0526,-2.8417,2.0376
A01-D23-A07,2.0526,-2.8417,2.0364
A01-D23-A08,2.0526,-2.8417,2.0417
A01-D23-A09,2.0526,-2.8417,2.0468
A01-D23-A10,2.0526,-2.8417,2.0487
A01-D23-A11,2.0526,-2.8417,1.95575
A01-D23-A12,2.0526,-2.8417,2.0611
A01-D23-A13,2.0526,-2.8417,2.0386
A01-D23-A14,2.0526,-2.8417,2.0421
A01-D23-A15,2.0526,-2.8417,2.04055
A01-D23-A16,2.0526,-2.8417,2.0364
A01-D23-A17,2.0526,-2.8417,2.05756
A01-D23-A18,2.0526,-2.8417,2.0657
A01-D23-A19,2.0526,-2.8417,2.0385
A01-D23-A20,2.0526,-2.8417,1.92952
A01-D23-A21,2.0526,-2.8417,2.0019
A01-D23-A22,2.0526,-2.8417,1.99715
A01-D23-A23,2.0526,-2.8417,2.00205
A01-D23-A24,2.0526,-2.8417,2.0839
A01-D23-A25,2.0526,-2.8417,2.05522
A01-D23-A26,2.0526,-2.8417,1.92297
A01-D23-A27,2.0526,-2.8417,2.0775
A01-D23-A28,2.0526,-2.8417,2.0745
A01-D23-A29,2.0526,-2.8417,2.0737
A01-D23-A30,2.0526,-2.8417,1.982
A01-D23-A31,2.0526,-2.8417,2.303
A01-D23-A32,2.0526,-2.8417,2.0549
A01-D23-A33,2.0526,-2.8417,2.06
A01-D23-A34,2.0526,-2.8417,2.05475
A01-D23-A35,2.0526,-2.8417,2.018
A01-D23-A36,2.0526,-2.8417,2.06255
A01-D23-A37,2.0526,-2.8417,2.0434
A01-D23-A38,2.0526,-2.8417,2.0346
A01-D23-A39,2.0526,-2.8417,2.05155
A01-D23-A40,2.0526,-2.8417,2.0518
A01-D23-A41,2.0526,-2.8417,2.04075
A01-D24-A01,2.0526,-2.8264,2.0526
A01-D24-A02,2.0526,-2.8264,2.04761
A01-D24-A03,2.0526,-2.8264,2.0553
A01-D24-A04,2.0526,-2.8264,2.0413
A01-D24-A05,2.0526,-2.8264,2.0471
A01-D24-A06,2.0526,-2.8264,2.0376
A01-D24-A07,2.0526,-2.8264,2.0364
A01-D24-A08,2.0526,-2.8264,2.0417
A01-D24-A09,2.0526,-2.8264,2.0468
A01-D24-A10,2.0526,-2.8264,2.0487
A01-D24-A11,2.0526,-2.8264,1.95575
A01-D24-A12,2.0526,-2.8264,2.0611
A01-D24-A13,2.0526,-2.8264,2.0386
A01-D24-A14,2.0526,-2.8264,2.0421
A01-D24-A15,2.0526,-2.8264,2.04055
A01-D24-A16,2.0526,-2.8264,2.0364
A01-D24-A17,2.0526,-2.8264,2.05756
A01-D24-A18,2.0526,-2.8264,2.0657
A01-D24-A19,2.0526,-2.8264,2.0385
A01-D24-A20,2.0526,-2.8264,1.92952
A01-D24-A21,2.0526,-2.8264,2.0019
A01-D24-A22,2.0526,-2.8264,1.99715
A01-D24-A23,2.0526,-2.8264,2.00205
A01-D24-A24,2.0526,-2.8264,2.0839
A01-D24-A25,2.0526,-2.8264,2.05522
A01-D24-A26,2.0526,-2.8264,1.92297
A01-D24-A27,2.0526,-2.8264,2.0775
A01-D24-A28,2.0526,-2.8264,2.0745
A01-D24-A29,2.0526,-2.8264,2.0737
A01-D24-A30,2.0526,-2.8264,1.982
A01-D24-A31,2.0526,-2.8264,2.303
A01-D24-A32,2.0526,-2.8264,2.0549
A01-D24-A33,2.0526,-2.8264,2.06
A01-D24-A34,2.0526,-2.8264,2.05475
A01-D24-A35,2.0526,-2.8264,2.018
A01-D24-A36,2.0526,-2.8264,2.06255
A01-D24-A37,2.0526,-2.8264,2.0434
A01-D24-A38,2.0526,-2.8264,2.0346
A01-D24-A39,2.0526,-2.8264,2.05155
A01-D24-A40,2.0526,-2.8264,2.0518
A01-D24-A41,2.0526,-2.8264,2.04075
A01-D25-A01,2.0526,-2.8375,2.0526
A01-D25-A02,2.0526,-2.8375,2.04761
A01-D25-A03,2.0526,-2.8375,2.0553
A01-D25-A04,2.0526,-2.8375,2.0413
A01-D25-A05,2.0526,-2.8375,2.0471
A01-D25-A06,2.0526,-2.8375,2.0376
A01-D25-A07,2.0526,-2.8375,2.0364
A01-D25-A08,2.0526,-2.8375,2.0417
A01-D25-A09,2.0526,-2.8375,2.0468
A01-D25-A10,2.0526,-2.8375,2.0487
A01-D25-A11,2.0526,-2.8375,1.95575
A01-D25-A12,2.0526,-2.8375,2.0611
A01-D25-A13,2.0526,-2.8375,2.0386
A01-D25-A14,2.0526,-2.8375,2.0421
A01-D25-A15,2.0526,-2.8375,2.04055
A01-D25-A16,2.0526,-2.8375,2.0364
A01-D25-A17,2.0526,-2.8375,2.05756
A01-D25-A18,2.0526,-2.8375,2.0657
A01-D25-A19,2.0526,-2.8375,2.0385
A01-D25-A20,2.0526,-2.8375,1.92952
A01-D25-A21,2.0526,-2.8375,2.0019
A01-D25-A22,2.0526,-2.8375,1.99715
A01-D25-A23,2.0526,-2.8375,2.00205
A01-D25-A24,2.0526,-2.8375,2.0839
A01-D25-A25,2.0526,-2.8375,2.05522
A01-D25-A26,2.0526,-2.8375,1.92297
A01-D25-A27,2.0526,-2.8375,2.0775
A01-D25-A28,2.0526,-2.8375,2.0745
A01-D25-A29,2.0526,-2.8375,2.0737
A01-D25-A30,2.0526,-2.8375,1.982
A01-D25-A31,2.0526,-2.8375,2.303
A01-D25-A32,2.0526,-2.8375,2.0549
A01-D25-A33,2.0526,-2.8375,2.06
A01-D25-A34,2.0526,-2.8375,2.05475
A01-D25-A35,2.0526,-2.8375,2.018
A01-D25-A36,2.0526,-2.8375,2.06255
A01-D25-A37,2.0526,-2.8375,2.0434
A01-D25-A38,2.0526,-2.8375,2.0346
A01-D25-A39,2.0526,-2.8375,2.05155
A01-D25-A40,2.0526,-2.8375,2.0518
A01-D25-A41,2.0526,-2.8375,2.04075
A01-D26-A01,2.0526,-2.733,2.0526
A01-D26-A02,2.0526,-2.733,2.04761
A01-D26-A03,2.0526,-2.733,2.0553
A01-D26-A04,2.0526,-2.733,2.0413
A01-D26-A05,2.0526,-2.733,2.0471
A01-D26-A06,2.0526,-2.733,2.0376
A01-D26-A07,2.0526,-2.733,2.0364
A01-D26-A08,2.0526,-2.733,2.0417
A01-D26-A09,2.0526,-2.733,2.0468
A01-D26-A10,2.0526,-2.733,2.0487
A01-D26-A11,2.0526,-2.733,1.95575
A01-D26-A12,2.0526,-2.733,2.0611
A01-D26-A13,2.0526,-2.733,2.0386
A01-D26-A14,2.0526,-2.733,2.0421
A01-D26-A15,2.0526,-2.733,2.04055
A01-D26-A16,2.0526,-2.733,2.0364
A01-D26-A17,2.0526,-2.733,2.05756
A01-D26-A18,2.0526,-2.733,2.0657
A01-D26-A19,2.0526,-2.733,2.0385
A01-D26-A20,2.0526,-2.733,1.92952
A01-D26-A21,2.0526,-2.733,2.0019
A01-D26-A22,2.0526,-2.733,1.99715
A01-D26-A23,2.0526,-2.733,2.00205
A01-D26-A24,2.0526,-2.733,2.0839
A01-D26-A25,2.0526,-2.733,2.05522
A01-D26-A26,2.0526,-2.733,1.92297
A01-D26-A27,2.0526,-2.733,2.0775
A01-D26-A28,2.0526,-2.733,2.0745
A01-D26-A29,2.0526,-2.733,2.0737
A01-D26-A30,2.0526,-2.733,1.982
A01-D26-A31,2.0526,-2.733,2.303
A01-D26-A32,2.0526,-2.733,2.0549
A01-D26-A33,2.0526,-2.733,2.06
A01-D26-A34,2.0526,-2.733,2.05475
A01-D26-A35,2.0526,-2.733,2.018
A01-D26-A36,2.0526,-2.733,2.06255
A01-D26-A37,2.0526,-2.733,2.0434
A01-D26-A38,2.0526,-2.733,2.0346
A01-D26-A39,2.0526,-2.733,2.05155
A01-D26-A40,2.0526,-2.733,2.0518
A01-D26-A41,2.0526,-2.733,2.04075
A01-D27-A01,2.0526,-2.6591,2.0526
A01-D27-A02,2.0526,-2.6591,2.04761
A01-D27-A03,2.0526,-2.6591,2.0553
A01-D27-A04,2.0526,-2.6591,2.0413
A01-D27-A05,2.0526,-2.6591,2.0471
A01-D27-A06,2.0526,-2.6591,2.0376
A01-D27-A07,2.0526,-2.6591,2.0364
A01-D27-A08,2.0526,-2.6591,2.0417
A01-D27-A09,2.0526,-2.6591,2.0468
A01-D27-A10,2.0526,-2.6591,2.0487
A01-D27-A11,2.0526,-2.6591,1.95575
A01-D27-A12,2.0526,-2.6591,2.0611
A01-D27-A13,2.0526,-2.6591,2.0386
A01-D27-A14,2.0526,-2.6591,2.0421
A01-D27-A15,2.0526,-2.6591,2.04055
A01-D27-A16,2.0526,-2.6591,2.0364
A01-D27-A17,2.0526,-2.6591,2.05756
A01-D27-A18,2.0526,-2.6591,2.0657
A01-D27-A19,2.0526,-2.6591,2.0385
A01-D27-A20,2.0526,-2.6591,1.92952
A01-D27-A21,2.0526,-2.6591,2.0019
A01-D27-A22,2.0526,-2.6591,1.99715
A01-D27-A23,2.0526,-2.6591,2.00205
A01-D27-A24,2.0526,-2.6591,2.0839
A01-D27-A25,2.0526,-2.6591,2.05522
A01-D27-A26,2.0526,-2.6591,1.92297
A01-D27-A27,2.0526,-2.6591,2.0775
A01-D27-A28,2.0526,-2.6591,2.0745
A01-D27-A29,2.0526,-2.6591,2.0737
A01-D27-A30,2.0526,-2.6591,1.982
A01-D27-A31,2.0526,-2.6591,2.303
A01-D27-A32,2.0526,-2.6591,2.0549
A01-D27-A33,2.0526,-2.6591,2.06
A01-D27-A34,2.0526,-2.6591,2.05475
A01-D27-A35,2.0526,-2.6591,2.018
A01-D27-A36,2.0526,-2.6591,2.06255
A01-D27-A37,2.0526,-2.6591,2.0434
A01-D27-A38,2.0526,-2.6591,2.0346
A01-D27-A39,2.0526,-2.6591,2.05155
A01-D27-A40,2.0526,-2.6591,2.0518
A01-D27-A41,2.0526,-2.6591,2.04075
A01-D28-A01,2.0526,-3.0404,2.0526
A01-D28-A02,2.0526,-3.0404,2.04761
A01-D28-A03,2.0526,-3.0404,2.0553
A01-D28-A04,2.0526,-3.0404,2.0413
A01-D28-A05,2.0526,-3.0404,2.0471
A01-D28-A06,2.0526,-3.0404,2.0376
A01-D28-A07,2.0526,-3.0404,2.0364
A01-D28-A08,2.0526,-3.0404,2.0417
A01-D28-A09,2.0526,-3.0404,2.0468
A01-D28-A10,2.0526,-3.0404,2.0487
A01-D28-A11,2.0526,-3.0404,1.95575
A01-D28-A12,2.0526,-3.0404,2.0611
A01-D28-A13,2.0526,-3.0404,2.0386
A01-D28-A14,2.0526,-3.0404,2.0421
A01-D28-A15,2.0526,-3.0404,2.04055
A01-D28-A16,2.0526,-3.0404,2.0364
A01-D28-A17,2.0526,-3.0404,2.05756
A01-D28-A18,2.0526,-3.0404,2.0657
A01-D28-A19,2.0526,-3.0404,2.0385
